district,state,city,locality,property_type,category,price_per_sqft_inr,rent_per_sqft_inr,yield_pct,price_change_qoq_pct,source,fetched_at,data_source,area_sqft,bhk,bath,price_lakhs,locality_key
Surat,Gujarat,Surat,Surat East,House,residential,2842.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,90.94,surat east
Surat,Gujarat,Surat,Surat East,Plot,residential,1485.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,14.85,surat east
Surat,Gujarat,Surat,Surat East,Plot,residential,1485.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,22.27,surat east
Surat,Gujarat,Surat,Surat East,Plot,residential,1485.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,35.64,surat east
Surat,Gujarat,Surat,Surat East,Plot,residential,1485.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,59.4,surat east
Surat,Gujarat,Surat,Surat East,Shop,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,5.4,surat east
Surat,Gujarat,Surat,Surat East,Shop,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,10.8,surat east
Surat,Gujarat,Surat,Surat East,Shop,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,21.6,surat east
Surat,Gujarat,Surat,Surat East,Shop,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,32.4,surat east
Surat,Gujarat,Surat,Surat East,Showroom,commercial,3024.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,18.14,surat east
Surat,Gujarat,Surat,Surat East,Showroom,commercial,3024.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,36.29,surat east
Surat,Gujarat,Surat,Surat East,Showroom,commercial,3024.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,75.6,surat east
Surat,Gujarat,Surat,Surat East,Showroom,commercial,3024.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,120.96,surat east
Surat,Gujarat,Surat,Surat East,Office,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,13.5,surat east
Surat,Gujarat,Surat,Surat East,Office,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,27.0,surat east
Surat,Gujarat,Surat,Surat East,Office,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,54.0,surat east
Surat,Gujarat,Surat,Surat East,Office,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,135.0,surat east
Surat,Gujarat,Surat,Surat East,Commercial,commercial,2835.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,14.18,surat east
Surat,Gujarat,Surat,Surat East,Commercial,commercial,2835.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,28.35,surat east
Surat,Gujarat,Surat,Surat East,Commercial,commercial,2835.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,56.7,surat east
Surat,Gujarat,Surat,Surat East,Commercial,commercial,2835.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,99.22,surat east
Surat,Gujarat,Surat,Surat East,Warehouse,commercial,1944.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,29.16,surat east
Surat,Gujarat,Surat,Surat East,Warehouse,commercial,1944.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,58.32,surat east
Surat,Gujarat,Surat,Surat East,Warehouse,commercial,1944.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,97.2,surat east
Surat,Gujarat,Surat,Surat East,Warehouse,commercial,1944.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,194.4,surat east
Surat,Gujarat,Surat,Surat East,Retail,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,8.1,surat east
Surat,Gujarat,Surat,Surat East,Retail,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,16.2,surat east
Surat,Gujarat,Surat,Surat East,Retail,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,27.0,surat east
Surat,Gujarat,Surat,Surat East,Retail,commercial,2700.0,,,3.62,https://www.squareyards.com/property-rates/surat-east,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,48.6,surat east
Surat,Gujarat,Surat,Surat North,Apartment,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,38.77,surat north
Surat,Gujarat,Surat,Surat North,Apartment,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,74.03,surat north
Surat,Gujarat,Surat,Surat North,Apartment,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,102.22,surat north
Surat,Gujarat,Surat,Surat North,Apartment,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,141.0,surat north
Surat,Gujarat,Surat,Surat North,Flat,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,38.77,surat north
Surat,Gujarat,Surat,Surat North,Flat,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,74.03,surat north
Surat,Gujarat,Surat,Surat North,Flat,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,102.22,surat north
Surat,Gujarat,Surat,Surat North,Flat,residential,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,141.0,surat north
Surat,Gujarat,Surat,Surat North,Studio,residential,6486.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,25.94,surat north
Surat,Gujarat,Surat,Surat North,Studio,residential,6486.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,32.43,surat north
Surat,Gujarat,Surat,Surat North,Penthouse,residential,9517.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,171.31,surat north
Surat,Gujarat,Surat,Surat North,Penthouse,residential,9517.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,237.94,surat north
Surat,Gujarat,Surat,Surat North,Penthouse,residential,9517.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,304.56,surat north
Surat,Gujarat,Surat,Surat North,Villa,residential,4150.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,62.25,surat north
Surat,Gujarat,Surat,Surat North,Villa,residential,4150.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,91.3,surat north
Surat,Gujarat,Surat,Surat North,Villa,residential,4150.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,124.5,surat north
Surat,Gujarat,Surat,Surat North,Villa,residential,4150.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,186.75,surat north
Surat,Gujarat,Surat,Surat North,Bungalow,residential,4482.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,112.05,surat north
Surat,Gujarat,Surat,Surat North,Bungalow,residential,4482.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,156.87,surat north
Surat,Gujarat,Surat,Surat North,Bungalow,residential,4482.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,224.1,surat north
Surat,Gujarat,Surat,Surat North,Bungalow,residential,4482.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,291.33,surat north
Surat,Gujarat,Surat,Surat North,House,residential,4067.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,48.8,surat north
Surat,Gujarat,Surat,Surat North,House,residential,4067.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,73.21,surat north
Surat,Gujarat,Surat,Surat North,House,residential,4067.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,97.61,surat north
Surat,Gujarat,Surat,Surat North,House,residential,4067.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,130.14,surat north
Surat,Gujarat,Surat,Surat North,Plot,residential,3877.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,38.77,surat north
Surat,Gujarat,Surat,Surat North,Plot,residential,3877.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,58.16,surat north
Surat,Gujarat,Surat,Surat North,Plot,residential,3877.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,93.06,surat north
Surat,Gujarat,Surat,Surat North,Plot,residential,3877.5,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,155.1,surat north
Surat,Gujarat,Surat,Surat North,Shop,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,33.4,surat north
Surat,Gujarat,Surat,Surat North,Shop,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,66.8,surat north
Surat,Gujarat,Surat,Surat North,Shop,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,133.6,surat north
Surat,Gujarat,Surat,Surat North,Shop,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,200.4,surat north
Surat,Gujarat,Surat,Surat North,Showroom,commercial,18704.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,112.22,surat north
Surat,Gujarat,Surat,Surat North,Showroom,commercial,18704.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,224.45,surat north
Surat,Gujarat,Surat,Surat North,Showroom,commercial,18704.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,467.6,surat north
Surat,Gujarat,Surat,Surat North,Showroom,commercial,18704.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,748.16,surat north
Surat,Gujarat,Surat,Surat North,Office,commercial,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,35.25,surat north
Surat,Gujarat,Surat,Surat North,Office,commercial,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,70.5,surat north
Surat,Gujarat,Surat,Surat North,Office,commercial,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,141.0,surat north
Surat,Gujarat,Surat,Surat North,Office,commercial,7050.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,352.5,surat north
Surat,Gujarat,Surat,Surat North,Commercial,commercial,17535.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,87.67,surat north
Surat,Gujarat,Surat,Surat North,Commercial,commercial,17535.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,175.35,surat north
Surat,Gujarat,Surat,Surat North,Commercial,commercial,17535.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,350.7,surat north
Surat,Gujarat,Surat,Surat North,Commercial,commercial,17535.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,613.73,surat north
Surat,Gujarat,Surat,Surat North,Warehouse,commercial,12024.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,180.36,surat north
Surat,Gujarat,Surat,Surat North,Warehouse,commercial,12024.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,360.72,surat north
Surat,Gujarat,Surat,Surat North,Warehouse,commercial,12024.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,601.2,surat north
Surat,Gujarat,Surat,Surat North,Warehouse,commercial,12024.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,1202.4,surat north
Surat,Gujarat,Surat,Surat North,Retail,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,50.1,surat north
Surat,Gujarat,Surat,Surat North,Retail,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,100.2,surat north
Surat,Gujarat,Surat,Surat North,Retail,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,167.0,surat north
Surat,Gujarat,Surat,Surat North,Retail,commercial,16700.0,,11.25,1.44,https://www.squareyards.com/property-rates/surat-north,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,300.6,surat north
Surat,Gujarat,Surat,Surat South,Apartment,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,24.75,surat south
Surat,Gujarat,Surat,Surat South,Apartment,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,47.25,surat south
Surat,Gujarat,Surat,Surat South,Apartment,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,65.25,surat south
Surat,Gujarat,Surat,Surat South,Apartment,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,90.0,surat south
Surat,Gujarat,Surat,Surat South,Flat,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,24.75,surat south
Surat,Gujarat,Surat,Surat South,Flat,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,47.25,surat south
Surat,Gujarat,Surat,Surat South,Flat,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,65.25,surat south
Surat,Gujarat,Surat,Surat South,Flat,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,90.0,surat south
Surat,Gujarat,Surat,Surat South,Studio,residential,4140.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,16.56,surat south
Surat,Gujarat,Surat,Surat South,Studio,residential,4140.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,20.7,surat south
Surat,Gujarat,Surat,Surat South,Penthouse,residential,6075.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,109.35,surat south
Surat,Gujarat,Surat,Surat South,Penthouse,residential,6075.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,151.88,surat south
Surat,Gujarat,Surat,Surat South,Penthouse,residential,6075.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,194.4,surat south
Surat,Gujarat,Surat,Surat South,Villa,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,67.5,surat south
Surat,Gujarat,Surat,Surat South,Villa,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,99.0,surat south
Surat,Gujarat,Surat,Surat South,Villa,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,135.0,surat south
Surat,Gujarat,Surat,Surat South,Villa,residential,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,202.5,surat south
Surat,Gujarat,Surat,Surat South,Bungalow,residential,4860.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,121.5,surat south
Surat,Gujarat,Surat,Surat South,Bungalow,residential,4860.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,170.1,surat south
Surat,Gujarat,Surat,Surat South,Bungalow,residential,4860.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,243.0,surat south
Surat,Gujarat,Surat,Surat South,Bungalow,residential,4860.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,315.9,surat south
Surat,Gujarat,Surat,Surat South,House,residential,4410.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,52.92,surat south
Surat,Gujarat,Surat,Surat South,House,residential,4410.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,79.38,surat south
Surat,Gujarat,Surat,Surat South,House,residential,4410.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,105.84,surat south
Surat,Gujarat,Surat,Surat South,House,residential,4410.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,141.12,surat south
Surat,Gujarat,Surat,Surat South,Plot,residential,2475.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,24.75,surat south
Surat,Gujarat,Surat,Surat South,Plot,residential,2475.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,37.12,surat south
Surat,Gujarat,Surat,Surat South,Plot,residential,2475.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,59.4,surat south
Surat,Gujarat,Surat,Surat South,Plot,residential,2475.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,99.0,surat south
Surat,Gujarat,Surat,Surat South,Shop,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,9.0,surat south
Surat,Gujarat,Surat,Surat South,Shop,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,18.0,surat south
Surat,Gujarat,Surat,Surat South,Shop,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,36.0,surat south
Surat,Gujarat,Surat,Surat South,Shop,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,54.0,surat south
Surat,Gujarat,Surat,Surat South,Showroom,commercial,5040.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,30.24,surat south
Surat,Gujarat,Surat,Surat South,Showroom,commercial,5040.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,60.48,surat south
Surat,Gujarat,Surat,Surat South,Showroom,commercial,5040.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,126.0,surat south
Surat,Gujarat,Surat,Surat South,Showroom,commercial,5040.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,201.6,surat south
Surat,Gujarat,Surat,Surat South,Commercial,commercial,4725.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,23.62,surat south
Surat,Gujarat,Surat,Surat South,Commercial,commercial,4725.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,47.25,surat south
Surat,Gujarat,Surat,Surat South,Commercial,commercial,4725.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,94.5,surat south
Surat,Gujarat,Surat,Surat South,Commercial,commercial,4725.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,165.38,surat south
Surat,Gujarat,Surat,Surat South,Warehouse,commercial,3240.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,48.6,surat south
Surat,Gujarat,Surat,Surat South,Warehouse,commercial,3240.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,97.2,surat south
Surat,Gujarat,Surat,Surat South,Warehouse,commercial,3240.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,162.0,surat south
Surat,Gujarat,Surat,Surat South,Warehouse,commercial,3240.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,324.0,surat south
Surat,Gujarat,Surat,Surat South,Retail,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,13.5,surat south
Surat,Gujarat,Surat,Surat South,Retail,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,27.0,surat south
Surat,Gujarat,Surat,Surat South,Retail,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,45.0,surat south
Surat,Gujarat,Surat,Surat South,Retail,commercial,4500.0,,,-2.39,https://www.squareyards.com/property-rates/surat-south,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,81.0,surat south
Surat,Gujarat,Surat,Surat West,Apartment,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,21.73,surat west
Surat,Gujarat,Surat,Surat West,Apartment,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,41.48,surat west
Surat,Gujarat,Surat,Surat West,Apartment,residential,3950.0,,,0.86,https://www.squareyards.com/property-rates/surat-west,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,57.27,surat west
